id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
3359.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,glass,500ml,0.87,32691.0
3360.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,plastic,1.5lt,1.38,30712.0
3361.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,glass,500ml,0.71,35653.0
3362.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,plastic,1.5lt,1.16,24009.0
3363.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,can,330ml,0.29,61353.0
3364.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,glass,500ml,0.86,25836.0
3365.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,plastic,1.5lt,1.36,20249.0
3366.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,glass,500ml,1.04,13694.0
3367.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,plastic,1.5lt,2.67,9436.0
3368.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,glass,500ml,1.37,10082.0
3369.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,plastic,1.5lt,2.38,15066.0
3370.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,can,330ml,0.78,17539.0
3371.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,glass,500ml,0.64,36579.0
3372.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,plastic,1.5lt,1.59,22142.0
3373.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,glass,500ml,0.65,26653.0
3374.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,plastic,1.5lt,1.24,18709.0
3375.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,can,330ml,0.36,32425.0
3376.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,glass,500ml,0.96,19368.0
3377.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,plastic,1.5lt,1.85,12744.0
3378.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.68,14492.0
3379.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,glass,500ml,1.72,4118.0
3380.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,plastic,1.5lt,1.85,6298.0
3381.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,can,330ml,0.63,10407.0
3382.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,can,330ml,0.66,14340.0
3383.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,plastic,1.5lt,0.66,28080.0
3384.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,can,330ml,0.38,22561.0
3385.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,glass,500ml,0.62,18651.0
3386.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,plastic,1.5lt,1.14,13406.0
3387.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,can,330ml,0.44,11536.0
3388.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,glass,500ml,0.84,10208.0
3389.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,plastic,1.5lt,2.33,6539.0
3390.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,can,330ml,0.39,16224.0
3391.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,plastic,1.5lt,2.46,8570.0
3392.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,can,330ml,1.0,4811.0
3393.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,plastic,1.5lt,2.66,10416.0
3394.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,glass,500ml,0.58,24002.0
3395.0,2015-02-28,Larisa,,,141732.0,shop_5,orange-power,can,330ml,0.46,22321.0
3396.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,glass,500ml,0.4,34021.0
3397.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,can,330ml,0.32,28403.0
3398.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,glass,500ml,0.97,10337.0
3399.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,plastic,1.5lt,2.47,8484.0
3400.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,can,330ml,0.6,20691.0
3401.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,plastic,1.5lt,0.46,22708.0
3402.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,can,330ml,0.61,22386.0
3403.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,can,330ml,0.4,30626.0
3404.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,can,330ml,0.56,21728.0
3405.0,2015-02-28,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,can,330ml,0.56,18473.0
3406.0,2015-02-28,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,can,330ml,0.84,10945.0
3407.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,can,330ml,0.49,14223.0
3408.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,glass,500ml,0.78,14187.0
3409.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,glass,500ml,1.19,10650.0
3410.0,2015-02-28,Irakleion,35.32787,25.14341,138560.0,shop_2,kinder-cola,glass,500ml,1.51,8396.0
3411.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,glass,500ml,0.79,17910.0
3412.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,plastic,1.5lt,1.93,18822.0
3413.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,glass,500ml,1.0,16058.0
3414.0,2015-02-28,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,plastic,1.5lt,1.72,14576.0
3415.0,2015-02-28,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,plastic,1.5lt,0.2,21940.0
3416.0,2015-02-28,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,plastic,1.5lt,0.71,17738.0
3417.0,2015-02-28,Irakleion,35.32787,25.14341,138560.0,shop_2,adult-cola,plastic,1.5lt,2.46,9482.0
3418.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,can,330ml,0.85,12382.0
3419.0,2015-02-28,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,glass,500ml,1.34,15268.0
3420.0,2015-03-31,Athens,37.97945,,667237.0,shop_1,kinder-cola,glass,500ml,1.25,14878.0
3421.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,plastic,1.5lt,2.26,14100.0
3422.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,can,330ml,0.81,12738.0
3423.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,glass,500ml,1.06,23388.0
3424.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,plastic,1.5lt,2.21,19357.0
3425.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,can,330ml,0.61,24941.0
3426.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,glass,500ml,0.88,29524.0
3427.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,plastic,1.5lt,1.28,32441.0
3428.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,can,330ml,0.43,43800.0
3429.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,glass,500ml,0.64,36611.0
3430.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,plastic,1.5lt,1.13,27203.0
3431.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,can,330ml,0.38,34339.0
3432.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,glass,500ml,0.83,21402.0
3433.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,plastic,1.5lt,2.06,13993.0
3434.0,2015-03-31,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,can,330ml,0.48,25774.0
3435.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,kinder-cola,glass,500ml,1.2,15121.0
3436.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,kinder-cola,plastic,1.5lt,3.23,10145.0
3437.0,2015-03-31,Irakleion,,25.14341,138560.0,shop_2,kinder-cola,can,330ml,0.99,11613.0
3438.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,adult-cola,glass,500ml,1.11,22805.0
3439.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,orange-power,glass,500ml,0.71,46076.0
3440.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,orange-power,plastic,1.5lt,1.51,29056.0
3441.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,orange-power,can,330ml,0.58,32274.0
3442.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,gazoza,glass,500ml,0.64,45199.0
3443.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,gazoza,plastic,1.5lt,1.13,27553.0
3444.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,gazoza,can,330ml,0.3,62639.0
3445.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,lemon-boost,glass,500ml,1.17,14396.0
3446.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,lemon-boost,plastic,1.5lt,1.82,17966.0
3447.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,glass,500ml,1.18,23023.0
3448.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,can,330ml,0.72,24729.0
3449.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,glass,500ml,1.15,38283.0
3450.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,plastic,1.5lt,2.25,25705.0
3451.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,can,330ml,0.59,47183.0
3452.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,glass,500ml,0.64,54832.0
3453.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,can,330ml,0.43,63895.0
3454.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,glass,500ml,0.74,35889.0
3455.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,plastic,1.5lt,0.93,45328.0
3456.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,can,330ml,0.31,74846.0
3457.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,glass,500ml,0.94,29995.0
3458.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,plastic,1.5lt,1.74,25833.0
3459.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,can,330ml,0.6,30053.0
3460.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,glass,500ml,1.62,11074.0
3461.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,can,330ml,0.71,20061.0
3462.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,glass,500ml,1.47,16453.0
3463.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,plastic,1.5lt,2.78,21447.0
3464.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,can,330ml,0.78,22280.0
3465.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,glass,500ml,0.75,54138.0
3466.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,plastic,1.5lt,2.01,20988.0
3467.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,can,330ml,0.32,62979.0
3468.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,glass,500ml,0.66,45372.0
3469.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,plastic,1.5lt,1.47,20340.0
3470.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,can,330ml,0.37,44935.0
3471.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,glass,500ml,1.06,23003.0
3472.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,plastic,1.5lt,1.91,19524.0
3473.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.41,31448.0
3474.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,glass,500ml,1.23,11446.0
3475.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,plastic,1.5lt,1.72,10701.0
3476.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,can,330ml,0.74,12526.0
3477.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,can,330ml,0.66,19001.0
3478.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,glass,500ml,0.94,19143.0
3479.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,plastic,1.5lt,1.06,25504.0
3480.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,can,330ml,0.47,26020.0
3481.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,glass,500ml,0.66,25947.0
3482.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,plastic,1.5lt,1.05,20760.0
3483.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,can,330ml,0.36,30242.0
3484.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,glass,500ml,0.77,20161.0
3485.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,plastic,1.5lt,1.76,12586.0
3486.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,can,330ml,0.43,22438.0
3487.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,glass,500ml,1.28,11134.0
3488.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,plastic,1.5lt,2.4,11345.0
3489.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,can,330ml,0.83,14583.0
3490.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,glass,500ml,1.07,18828.0
3491.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,plastic,1.5lt,2.15,15524.0
3492.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,can,330ml,0.5,24802.0
3493.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,glass,500ml,0.45,51148.0
3494.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,plastic,1.5lt,1.83,14761.0
3495.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,can,330ml,0.44,33871.0
3496.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,can,330ml,0.36,33590.0
3497.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,glass,500ml,0.87,15947.0
3498.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,plastic,1.5lt,1.91,12539.0
3499.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,lemon-boost,can,330ml,0.6,23660.0
3500.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,plastic,1.5lt,4.36,7491.0
3501.0,2015-03-31,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,plastic,1.5lt,3.69,8974.0
3502.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,adult-cola,can,330ml,0.28,42738.0
3503.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,plastic,1.5lt,1.08,22720.0
3504.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,can,330ml,0.42,29972.0
3505.0,2015-03-31,Irakleion,35.32787,25.14341,138560.0,shop_2,adult-cola,plastic,1.5lt,2.39,18991.0
3506.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,plastic,1.5lt,3.07,8931.0
3507.0,2015-03-31,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,plastic,1.5lt,1.57,38757.0
3508.0,2015-03-31,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,glass,500ml,0.79,18284.0
3509.0,2015-03-31,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,glass,500ml,1.16,15583.0
3510.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,glass,500ml,1.36,12841.0
3511.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,plastic,1.5lt,3.03,12169.0
3512.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,can,330ml,0.8,15669.0
3513.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,glass,500ml,0.83,33732.0
3514.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,plastic,1.5lt,0.92,29558.0
3515.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,can,330ml,0.8,20237.0
3516.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,plastic,1.5lt,1.27,30468.0
3517.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,can,330ml,0.53,38234.0
3518.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,glass,500ml,0.77,23206.0
3519.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,plastic,1.5lt,1.0,34106.0
3520.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,can,330ml,0.43,25159.0
3521.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,plastic,1.5lt,1.73,15232.0
3522.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,can,330ml,0.62,24176.0
3523.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,kinder-cola,glass,500ml,1.16,19815.0
3524.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,kinder-cola,plastic,1.5lt,3.22,13365.0
3525.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,kinder-cola,can,330ml,0.71,22632.0
3526.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,adult-cola,plastic,1.5lt,2.21,21998.0
3527.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,adult-cola,can,330ml,0.74,32513.0
3528.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,orange-power,glass,500ml,0.82,43358.0
3529.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,gazoza,glass,500ml,0.62,45002.0
3530.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,gazoza,plastic,1.5lt,0.82,44152.0
3531.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,gazoza,can,330ml,0.36,53674.0
3532.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,lemon-boost,glass,500ml,0.77,36408.0
3533.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,lemon-boost,plastic,1.5lt,1.65,25378.0
3534.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,plastic,1.5lt,3.49,16279.0
3535.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,kinder-cola,can,330ml,0.91,22377.0
3536.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,glass,500ml,1.03,42410.0
3537.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,can,330ml,0.56,62216.0
3538.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,glass,500ml,0.59,77960.0
3539.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,orange-power,plastic,1.5lt,1.57,45437.0
3540.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,glass,500ml,0.55,91516.0
3541.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,plastic,1.5lt,1.25,41788.0
3542.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,gazoza,can,330ml,0.3,82016.0
3543.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,plastic,1.5lt,1.65,33528.0
3544.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,lemon-boost,can,330ml,0.5,44225.0
3545.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,glass,500ml,1.23,17809.0
3546.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,kinder-cola,can,330ml,0.86,18317.0
3547.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,glass,500ml,0.95,46043.0
3548.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,can,330ml,0.85,25701.0
3549.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,plastic,1.5lt,1.88,27957.0
3550.0,2015-04-30,Thessaloniki,40.64361,,351650.0,shop_4,gazoza,glass,500ml,0.61,65661.0
3551.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,plastic,1.5lt,1.13,31845.0
3552.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,gazoza,can,330ml,0.31,68996.0
3553.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,glass,500ml,1.1,20371.0
3554.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,plastic,1.5lt,2.0,21458.0
3555.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,plastic,1.5lt,3.53,7546.0
3556.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,can,330ml,0.72,20764.0
3557.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,glass,500ml,1.06,19109.0
3558.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,plastic,1.5lt,2.61,13434.0
3559.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,glass,500ml,1.09,15213.0
3560.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,plastic,1.5lt,2.35,12289.0
3561.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,orange-power,can,330ml,0.46,33523.0
3562.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,glass,500ml,0.82,13584.0
3563.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,plastic,1.5lt,1.23,19141.0
3564.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,glass,500ml,1.2,12260.0
3565.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,plastic,1.5lt,1.47,19996.0
3566.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,glass,500ml,1.24,13320.0
3567.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,plastic,1.5lt,3.9,7741.0
3568.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,can,330ml,0.66,21696.0
3569.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,glass,500ml,1.14,21667.0
3570.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,plastic,1.5lt,1.82,22617.0
3571.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,can,330ml,0.51,32906.0
3572.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,glass,500ml,1.01,21055.0
3573.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,plastic,1.5lt,2.39,13516.0
3574.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,can,330ml,0.51,32255.0
3575.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,plastic,1.5lt,0.92,32485.0
3576.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,can,330ml,0.33,46677.0
3577.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,glass,500ml,1.06,16161.0
3578.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,plastic,1.5lt,2.63,12983.0
3579.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,can,330ml,0.59,21682.0
3580.0,2015-04-30,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,glass,500ml,0.47,44909.0
3581.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,kinder-cola,glass,500ml,1.54,8421.0
3582.0,2015-04-30,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,glass,500ml,1.04,24931.0
3583.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,orange-power,glass,500ml,0.69,58440.0
3584.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,orange-power,plastic,1.5lt,1.61,28201.0
3585.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,adult-cola,can,330ml,0.59,27321.0
3586.0,2015-04-30,Irakleion,35.32787,25.14341,138560.0,shop_2,lemon-boost,can,330ml,0.72,15935.0
3587.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,lemon-boost,can,330ml,0.5,19651.0
3588.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.58,35678.0
3589.0,2015-04-30,Athens,37.96245,23.68708,667237.0,shop_3,gazoza,can,330ml,0.37,31578.0
3590.0,2015-04-30,Thessaloniki,40.64361,22.93086,351650.0,shop_4,adult-cola,plastic,1.5lt,2.36,26448.0
3591.0,2015-04-30,Patra,38.24444,21.73444,167001.0,shop_6,adult-cola,plastic,1.5lt,2.98,24185.0
